Date,Close,High,Low,Open,Volume,Ticker,Sector
,BBL.BK,BBL.BK,BBL.BK,BBL.BK,BBL.BK,,
2020-01-22,118.49739074707031,118.88976621312021,117.3202643489206,118.49739074707031,16679500,BBL.BK,Banking
2020-01-23,116.53553009033203,118.10503217909071,116.14315456814236,117.71265665690105,11469400,BBL.BK,Banking
2020-01-24,115.7507553100586,117.32025707697464,115.7507553100586,116.92788163524563,5982900,BBL.BK,Banking
2020-01-27,112.61177062988281,114.1812726595676,111.82701961504043,113.7888971521464,10593800,BBL.BK,Banking
2020-01-28,111.43462371826172,113.39650089640013,111.43462371826172,112.21937458951709,8916000,BBL.BK,Banking
2020-01-29,110.64987182617188,112.61174898621039,110.25749639416418,112.21937355420269,10844400,BBL.BK,Banking
2020-01-30,112.21937561035156,113.39650192794267,109.08037209677529,109.86512297516936,12475600,BBL.BK,Banking
2020-01-31,113.00413513183594,114.57363700866699,112.61175966262817,114.18126153945923,7912600,BBL.BK,Banking
2020-02-03,112.21937561035156,113.00412648874563,112.21937561035156,112.21937561035156,4776500,BBL.BK,Banking
2020-02-04,113.00413513183594,113.78888607025146,112.21938419342041,112.61175966262817,5295500,BBL.BK,Banking
2020-02-05,112.61177062988281,113.39652164472521,111.04226860019804,113.004146137304,7080800,BBL.BK,Banking
2020-02-06,115.35839080810547,116.14314176598374,111.82701149765327,113.00413793447066,12751800,BBL.BK,Banking
2020-02-07,116.53553009033203,116.53553009033203,113.78890143500435,115.35840352376302,10633700,BBL.BK,Banking
2020-02-11,114.96601867675781,118.10502259967271,114.57364318639345,117.32027161894398,9964800,BBL.BK,Banking
2020-02-12,116.14313507080078,116.92788598344133,115.35838415816025,115.75075961448051,6842700,BBL.BK,Banking
2020-02-13,116.14313507080078,116.53551052712106,114.96600870183997,116.14313507080078,5222600,BBL.BK,Banking
2020-02-14,115.7507553100586,117.32025707697464,115.7507553100586,116.53550619351661,5413500,BBL.BK,Banking
2020-02-17,114.57363891601562,116.14314081897474,114.57363891601562,115.75076534323496,4100500,BBL.BK,Banking
2020-02-18,111.82699584960938,114.18124839381169,111.43462042557566,113.78887296977797,8144600,BBL.BK,Banking
2020-02-19,110.25748443603516,111.82698599384348,109.86510904658307,111.82698599384348,13757500,BBL.BK,Banking
2020-02-20,109.8651351928711,111.43463712419783,109.47275971003941,111.04226164136615,7750400,BBL.BK,Banking
2020-02-21,111.43462371826172,111.8269991538894,109.865121975751,109.865121975751,4247100,BBL.BK,Banking
2020-02-24,108.29563903808594,110.64989206065302,107.90326353432475,110.25751655689183,10292600,BBL.BK,Banking
2020-02-25,108.29563903808594,108.68801454184711,107.11851252680239,108.68801454184711,11350200,BBL.BK,Banking
2020-02-26,100.4481201171875,108.68800497055054,100.05574464797974,107.11850309371948,22665200,BBL.BK,Banking
2020-02-27,103.97949981689453,104.37187528790169,100.84049604883734,101.2328715198445,8409100,BBL.BK,Banking
2020-02-28,103.19474792480469,103.58712339219939,100.44811965304183,101.23287058783121,8230400,BBL.BK,Banking
2020-03-02,105.15663146972656,105.15663146972656,103.19475401693316,103.58712950749184,12460900,BBL.BK,Banking
2020-03-03,106.72613525390625,107.51088624842026,105.15663326487821,106.72613525390625,9269400,BBL.BK,Banking
2020-03-04,105.54900360107422,107.51088099142876,105.15662812300332,105.54900360107422,7529800,BBL.BK,Banking
2020-03-05,102.01763153076172,107.1185131072998,101.62525602487416,106.3337620955247,17914700,BBL.BK,Banking
2020-03-06,100.84049224853516,102.40999407341508,100.44811679231518,101.23286770475514,6517600,BBL.BK,Banking
2020-03-09,93.38538360595703,98.09389034239184,92.20825692184833,95.73963697417443,12842800,BBL.BK,Banking
2020-03-10,94.17012786865234,96.52438106536864,93.77775233586628,94.17012786865234,7250000,BBL.BK,Banking
2020-03-11,92.99299621582031,94.9548737731161,92.60062070436116,93.77774723873863,4941200,BBL.BK,Banking
2020-03-12,83.57597351074219,87.10735267316792,83.18359804825045,85.53785082320093,13650700,BBL.BK,Banking
2020-03-13,80.04459381103516,84.36072386947333,72.39327234380386,74.55133737302295,30120800,BBL.BK,Banking
2020-03-16,75.1399154663086,78.27891976777317,74.74753992862551,77.10179315472396,12648000,BBL.BK,Banking
2020-03-17,72.00090026855469,75.33609183412807,72.00090026855469,73.37421444261432,14606800,BBL.BK,Banking
2020-03-18,73.37421417236328,73.76658964922083,70.82377357278915,73.1780264339345,11476100,BBL.BK,Banking
2020-03-19,69.84282684326172,71.80470400178031,69.05807597985428,71.80470400178031,12254100,BBL.BK,Banking
2020-03-20,76.51321411132812,76.70940183981871,71.01995771359175,72.19708408453526,13357200,BBL.BK,Banking
2020-03-23,69.0580825805664,71.2161476612091,69.0580825805664,70.82377219200134,11564600,BBL.BK,Banking
2020-03-24,71.41234588623047,72.78566023019644,69.84284377884079,72.78566023019644,10339200,BBL.BK,Banking
2020-03-25,72.19708251953125,73.17802114072053,70.82376844986625,72.78564569224483,9536500,BBL.BK,Banking
2020-03-26,73.37421417236328,74.9437160797935,71.21614904964672,71.60852452650427,11288000,BBL.BK,Banking
2020-03-27,76.90559387207031,79.65222222464426,74.35515325896594,74.94371647737465,16311400,BBL.BK,Banking
2020-03-30,75.3360824584961,75.3360824584961,75.3360824584961,75.3360824584961,416100,BBL.BK,Banking
2020-03-31,78.86746215820312,79.25983759182603,75.33608325559702,75.33608325559702,11500900,BBL.BK,Banking
2020-04-01,77.49415588378906,79.25984551152096,77.2979681473744,77.69034362020372,9043200,BBL.BK,Banking
2020-04-02,76.3170166015625,77.49414282163802,74.94370267814107,77.49414282163802,12325000,BBL.BK,Banking
2020-04-03,75.1399154663086,76.51322984819934,74.35516439094245,76.31704207935782,10478800,BBL.BK,Banking
2020-04-07,78.86746215820312,80.04458845907183,76.51320955646571,77.88652357414587,19476500,BBL.BK,Banking
2020-04-08,82.39884948730469,83.96835138230097,76.90559285481771,78.86747022356306,21267700,BBL.BK,Banking
2020-04-09,83.18360137939453,89.06923355246491,81.22172398837108,85.53785424862268,19759700,BBL.BK,Banking
2020-04-10,83.57597351074219,84.36072443572569,81.61409619828345,82.39884712326695,5563000,BBL.BK,Banking
2020-04-13,85.53784942626953,85.53784942626953,83.5759721458505,83.5759721458505,3277500,BBL.BK,Banking
2020-04-14,91.4234848022461,91.81586027350036,86.32260367594051,86.32260367594051,13143700,BBL.BK,Banking
2020-04-15,91.0311050415039,94.95485956915493,90.6387295887388,91.81585594703411,13565400,BBL.BK,Banking
2020-04-16,87.10736846923828,89.8539972047548,87.10736846923828,88.28449507017393,9282600,BBL.BK,Banking
2020-04-17,90.2463607788086,90.63873626045559,87.49973240727964,90.2463607788086,9303000,BBL.BK,Banking
2020-04-20,93.38538360595703,93.7777591673266,91.4235057991092,92.6006324832179,12745700,BBL.BK,Banking
2020-04-21,90.92786407470703,92.56620396794499,90.92786407470703,92.15661899463551,8713000,BBL.BK,Banking
2020-04-22,85.6032485961914,88.87992796829442,83.9649089101399,88.47034304678155,16701000,BBL.BK,Banking
2020-04-23,85.6032485961914,86.83200336073004,84.37449383165279,84.78407875316566,11668100,BBL.BK,Banking
2020-04-24,84.3744888305664,86.01282841950945,83.96490393333065,85.60324352227369,9348500,BBL.BK,Banking
2020-04-27,82.73616027832031,84.78408503768468,81.91699037457457,84.3745000858118,6699600,BBL.BK,Banking
2020-04-28,81.91697692871094,83.55531646728515,80.27863739013672,81.91697692871094,10100000,BBL.BK,Banking
2020-04-29,82.32656860351562,83.14573844036653,81.50739876666472,81.91698368509017,6838600,BBL.BK,Banking
2020-04-30,85.19367218017578,85.60325714258047,83.14574736815233,83.96491729296172,14046400,BBL.BK,Banking
2020-05-05,82.32656860351562,83.96490827721743,81.91698368509017,83.55532335879198,10665000,BBL.BK,Banking
2020-05-07,78.8450927734375,81.09780970982142,78.64030032467532,80.68822481229708,18809600,BBL.BK,Banking
2020-05-08,78.64030456542969,79.66426686445872,78.64030456542969,79.0498894850413,9269100,BBL.BK,Banking
2020-05-11,80.27863311767578,80.68821798052107,79.45946339198521,79.45946339198521,11046100,BBL.BK,Banking
2020-05-12,79.66427612304688,80.8930310246877,79.45948363944007,80.07386109026048,7553800,BBL.BK,Banking
2020-05-13,78.64030456542969,79.66426686445872,78.02592718601227,79.45947440465292,16765800,BBL.BK,Banking
2020-05-14,78.02593231201172,78.23072478527159,77.41155489223209,78.02593231201172,8161400,BBL.BK,Banking
2020-05-15,77.20674896240234,78.02591871266657,77.00195652483629,77.82112627510051,8123400,BBL.BK,Banking
2020-05-18,77.20674896240234,78.43550358779868,77.20674896240234,77.82112627510051,6852600,BBL.BK,Banking
2020-05-19,79.25467681884766,79.86905415852864,78.230714586046,79.04988437228732,22219000,BBL.BK,Banking
2020-05-20,78.64030456542969,79.66426686445872,77.82113472620647,79.2546819448471,15552900,BBL.BK,Banking
2020-05-21,79.25467681884766,79.66426171196831,78.43550703260634,79.25467681884766,12220400,BBL.BK,Banking
2020-05-22,78.02593231201172,79.04989467831108,77.61634736549196,78.64030973179133,8140400,BBL.BK,Banking
2020-05-25,79.25467681884766,79.86905415852864,78.230714586046,78.43550703260634,6421500,BBL.BK,Banking
2020-05-26,80.688232421875,81.91698723032995,80.07385501764753,80.27864748572335,13550400,BBL.BK,Banking
2020-05-27,83.96489715576172,83.96489715576172,81.71218040280226,81.91697283488948,18700500,BBL.BK,Banking
2020-05-28,89.69908905029297,90.51825881330934,87.24157976124384,88.4703344057684,34631000,BBL.BK,Banking
2020-05-29,89.28951263427734,89.69909755461806,87.65117295291445,88.4703427935959,13337900,BBL.BK,Banking
2020-06-01,94.20452880859375,94.20452880859375,90.92784954568614,91.33743445354959,17676300,BBL.BK,Banking
2020-06-02,94.61410522460938,95.43327496681378,92.15659599799615,94.20452035350718,15046900,BBL.BK,Banking
2020-06-04,104.8537368774414,107.72083124518394,97.0716235935688,97.48120850324631,70315500,BBL.BK,Banking
2020-06-05,103.6249771118164,106.08248645043656,101.57705266296628,105.26331667089651,26368500,BBL.BK,Banking
2020-06-08,99.52914428710938,103.62499384624967,99.11955933119533,102.80582393442161,22892500,BBL.BK,Banking
2020-06-09,100.75789642333984,102.80582114739147,99.11955664409855,99.52914158890887,17081400,BBL.BK,Banking
2020-06-10,103.21540069580078,104.44415546598889,101.16747607882061,102.39623084900872,19373000,BBL.BK,Banking
2020-06-11,101.98663330078125,104.03455766425076,100.75787868269954,102.80580304616905,13189300,BBL.BK,Banking
2020-06-12,99.11953735351562,99.93870708370997,98.30036762332128,98.30036762332128,16079900,BBL.BK,Banking
2020-06-15,92.5661849975586,97.89078855936506,91.74701521881914,97.89078855936506,18602200,BBL.BK,Banking
2020-06-16,95.43328857421875,97.0716282922311,95.02370364471567,96.25245843322493,10839200,BBL.BK,Banking
2020-06-17,96.66204071044922,97.07162562871383,93.3853613643323,95.02370103739077,10497300,BBL.BK,Banking
2020-06-18,95.43328857421875,95.43328857421875,94.2045337857095,94.2045337857095,8331900,BBL.BK,Banking
2020-06-19,94.61410522460938,95.43327496681378,92.56618086909835,95.43327496681378,10884300,BBL.BK,Banking
2020-06-22,86.0128402709961,89.69910485403878,86.0128402709961,87.65118008568173,37566000,BBL.BK,Banking
2020-06-23,86.83200073242188,88.47034036888266,86.83200073242188,86.83200073242188,12601000,BBL.BK,Banking
2020-06-24,88.06076049804688,90.51827009334121,87.24159063294877,88.06076049804688,18682700,BBL.BK,Banking
2020-06-25,89.28951263427734,89.28951263427734,86.42241819189229,86.83200311223301,10835900,BBL.BK,Banking
2020-06-26,88.47034454345703,90.92785411410861,88.0607596150151,90.51826918566668,8328800,BBL.BK,Banking
2020-06-29,88.47034454345703,89.28951440034089,86.8320048296893,87.65117468657317,9069200,BBL.BK,Banking
2020-06-30,87.65116119384766,89.69908552080672,87.65116119384766,89.69908552080672,10106300,BBL.BK,Banking
2020-07-01,88.47034454345703,89.28951440034089,87.24158975813123,87.65117468657317,6726300,BBL.BK,Banking
2020-07-02,89.69908905029297,90.92784369481753,88.4703344057684,89.28950416878477,11166600,BBL.BK,Banking
2020-07-03,88.06076049804688,89.6991002282431,88.06076049804688,89.6991002282431,7356500,BBL.BK,Banking
2020-07-07,87.65116119384766,90.10867038619853,87.65116119384766,90.10867038619853,11292300,BBL.BK,Banking
2020-07-08,89.28951263427734,90.10868247495878,87.65117295291445,87.65117295291445,8869000,BBL.BK,Banking
2020-07-09,88.87993621826172,90.1086910968552,88.47035125873056,89.69910613732404,4809600,BBL.BK,Banking
2020-07-10,88.06076049804688,89.28951529569404,87.65117556549782,88.47034543059594,5123200,BBL.BK,Banking
2020-07-13,87.24158477783203,89.28950930313324,86.42241496771153,88.879924398073,5874900,BBL.BK,Banking
2020-07-14,87.24158477783203,88.06075458795252,84.78407534747056,86.42241496771153,10092200,BBL.BK,Banking
2020-07-15,89.28951263427734,89.28951263427734,88.06075787325517,88.87992771393662,7982600,BBL.BK,Banking
2020-07-16,88.87993621826172,89.69910613732404,88.0607662991994,89.28952117779288,4825000,BBL.BK,Banking
2020-07-17,89.69908905029297,89.69908905029297,88.4703344057684,88.87991928727659,3919400,BBL.BK,Banking
2020-07-20,87.24158477783203,89.69909420819349,87.24158477783203,89.69909420819349,6831000,BBL.BK,Banking
2020-07-21,88.87993621826172,88.87993621826172,87.24159638013707,87.65118133966824,7738600,BBL.BK,Banking
2020-07-22,83.96489715576172,86.4224063408084,83.96489715576172,84.78406688411062,25523100,BBL.BK,Banking
2020-07-23,86.0128402709961,86.0128402709961,84.37450045631046,84.37450045631046,7937800,BBL.BK,Banking
2020-07-24,85.19367218017578,85.60325714258047,84.37450225536641,85.19367218017578,4547300,BBL.BK,Banking
2020-07-29,81.91697692871094,86.01282577514648,81.91697692871094,85.19365600585938,11463500,BBL.BK,Banking
2020-07-30,81.91697692871094,83.1457315826416,81.71218448638916,82.32656181335449,8729200,BBL.BK,Banking
2020-07-31,81.50740051269531,81.91698543989479,81.09781558549584,81.91698543989479,5303100,BBL.BK,Banking
2020-08-03,80.688232421875,82.3265721664816,80.07385501764753,81.91698723032995,9699500,BBL.BK,Banking
2020-08-04,81.91697692871094,82.73614669799805,80.68822227478027,80.89301471710205,6561800,BBL.BK,Banking
2020-08-05,83.55531311035156,83.55531311035156,81.71218120350557,82.73614337397557,7663000,BBL.BK,Banking
2020-08-06,81.91697692871094,83.96490135192872,81.91697692871094,83.55531646728515,6648900,BBL.BK,Banking
2020-08-07,81.91697692871094,82.73614669799805,81.50739204406739,82.32656181335449,7366100,BBL.BK,Banking
2020-08-10,81.30259704589844,82.73614409708557,81.09780461001456,81.91697435355006,4882500,BBL.BK,Banking
2020-08-11,85.19367218017578,85.19367218017578,81.50740751853357,81.91699248093826,12412700,BBL.BK,Banking
2020-08-13,89.69908905029297,89.69908905029297,87.24157976124384,87.65116464275204,28964800,BBL.BK,Banking
2020-08-14,87.24158477783203,89.28950930313324,86.42241496771153,89.28950930313324,9778900,BBL.BK,Banking
2020-08-17,86.0128402709961,88.06076503935314,85.60325531732468,87.65118008568173,4861300,BBL.BK,Banking
2020-08-18,87.65116119384766,88.06074605923948,86.42240659767222,86.42240659767222,5065600,BBL.BK,Banking
2020-08-19,86.42240905761719,88.47033344286878,86.01282418056687,88.47033344286878,7913000,BBL.BK,Banking
2020-08-20,83.96489715576172,86.01282147663396,83.96489715576172,85.19365174828506,8338300,BBL.BK,Banking
2020-08-21,85.19367218017578,85.60325714258047,84.37450225536641,84.78408721777109,3916500,BBL.BK,Banking
2020-08-24,86.0128402709961,86.8320101783389,83.96491550263904,86.4224252246675,7664500,BBL.BK,Banking
2020-08-25,85.6032485961914,87.6511732037558,85.6032485961914,86.83200336073004,6580000,BBL.BK,Banking
2020-08-26,86.83200073242188,86.83200073242188,85.19366109596109,86.01283091419148,4391600,BBL.BK,Banking
2020-08-27,87.65116119384766,87.65116119384766,85.60323686688861,86.42240659767222,8408400,BBL.BK,Banking
2020-08-28,87.65116119384766,90.10867038619853,87.24157632845585,88.47033092463128,16451700,BBL.BK,Banking
2020-08-31,87.24158477783203,89.69909420819349,87.24158477783203,88.47033949301276,13431600,BBL.BK,Banking
2020-09-01,85.19367218017578,87.65118195460393,85.19367218017578,87.65118195460393,10486800,BBL.BK,Banking
2020-09-02,86.42240905761719,86.42240905761719,84.78406954941592,85.60323930351655,4503800,BBL.BK,Banking
2020-09-03,85.6032485961914,86.83200336073004,84.78407875316566,86.83200336073004,4558600,BBL.BK,Banking
2020-09-08,86.83200073242188,86.83200073242188,85.19366109596109,86.42241582330668,5158400,BBL.BK,Banking
2020-09-09,88.06076049804688,88.06076049804688,85.60325090275255,86.42242076785065,9002100,BBL.BK,Banking
2020-09-10,86.0128402709961,88.06076503935314,86.0128402709961,87.65118008568173,5619700,BBL.BK,Banking
2020-09-11,84.3744888305664,86.83199821398097,84.3744888305664,86.4224133167452,6926100,BBL.BK,Banking
2020-09-14,83.96489715576172,84.78406688411062,83.96489715576172,84.37448201993617,4844800,BBL.BK,Banking
2020-09-15,84.7840805053711,85.19366543534873,83.96491064541581,84.37449557539345,3459700,BBL.BK,Banking
2020-09-16,81.91697692871094,83.96490135192872,81.91697692871094,83.96490135192872,14593000,BBL.BK,Banking
2020-09-17,81.09782409667969,82.7361639774207,81.09782409667969,82.32657900723545,10088000,BBL.BK,Banking
2020-09-18,82.73616027832031,83.55533018206606,81.91699037457457,81.91699037457457,34185700,BBL.BK,Banking
2020-09-21,82.32656860351562,83.96490827721743,81.91698368509017,83.96490827721743,4208400,BBL.BK,Banking
2020-09-22,79.86904907226562,81.50738854041467,79.66425663874699,81.30259610689603,9762100,BBL.BK,Banking
2020-09-23,78.43551635742188,80.27864859558584,78.43551635742188,80.07385612467873,12265600,BBL.BK,Banking
2020-09-24,79.04988861083984,79.86905844100399,77.82113386559362,78.02592632313467,11381600,BBL.BK,Banking
2020-09-25,78.64030456542969,79.66426686445872,78.23071964581808,79.0498894850413,8065400,BBL.BK,Banking
2020-09-28,82.32656860351562,82.73615352194108,78.84509679689928,78.84509679689928,9607100,BBL.BK,Banking
2020-09-29,80.27863311767578,82.7361422947475,79.8690482548305,82.3265574319022,9282000,BBL.BK,Banking
2020-09-30,78.64030456542969,81.30260654290518,78.64030456542969,80.48343670368195,11038200,BBL.BK,Banking
2020-10-01,78.8450927734375,79.45947011972402,78.64030032467532,79.04988522219968,6041100,BBL.BK,Banking
2020-10-02,77.0019760131836,78.64031592835771,76.59239103439006,78.64031592835771,10170100,BBL.BK,Banking
2020-10-05,77.20674896240234,78.23071115023262,77.00195652483629,77.4115413999684,4691800,BBL.BK,Banking
2020-10-06,77.61634063720703,78.02592554822131,77.41154818169989,77.61634063720703,8296400,BBL.BK,Banking
2020-10-07,77.61634063720703,78.02592554822131,77.00196327068561,77.41154818169989,6589600,BBL.BK,Banking
2020-10-08,78.230712890625,79.25467510123528,78.02592044850294,78.230712890625,8138800,BBL.BK,Banking
2020-10-09,77.82112884521484,78.6402986225329,77.61633640088533,78.6402986225329,6298700,BBL.BK,Banking
2020-10-12,78.8450927734375,79.45947011972402,77.82113052962661,78.23071542715097,6783200,BBL.BK,Banking
2020-10-14,77.41155242919922,78.6403072296627,77.20675996245531,78.43551476291879,7432200,BBL.BK,Banking
2020-10-15,77.41155242919922,77.41155242919922,76.18279762873574,76.79717502896747,6231800,BBL.BK,Banking
2020-10-16,77.41155242919922,78.02592982943095,76.59238256222356,77.82113736268704,6098800,BBL.BK,Banking
2020-10-19,73.9300765991211,77.41154835032624,73.72528414316785,77.206755894373,11823500,BBL.BK,Banking
2020-10-20,75.15884399414062,75.56842897503512,74.13488154190438,74.13488154190438,7272300,BBL.BK,Banking
2020-10-21,78.230712890625,78.230712890625,76.18278846940444,76.3875809115265,11521700,BBL.BK,Banking
2020-10-22,77.61634063720703,78.23071800372846,77.00196327068561,78.23071800372846,6532100,BBL.BK,Banking
2020-10-26,76.79715728759766,77.61632696533204,76.59236486816407,77.41153454589843,6131400,BBL.BK,Banking
2020-10-27,77.0019760131836,77.41156099197713,75.97801356619976,76.59239103439006,6847800,BBL.BK,Banking
2020-10-28,78.64030456542969,79.45947440465292,77.20675734678905,77.20675734678905,13416100,BBL.BK,Banking
2020-10-29,80.0738525390625,80.6882299242727,78.02592792169517,78.2307203834319,13748600,BBL.BK,Banking
2020-10-30,79.25467681884766,80.27863905164931,78.230714586046,80.07384660508897,10502100,BBL.BK,Banking
2020-11-02,80.27863311767578,80.27863311767578,78.84508609771729,79.45946339198521,6465800,BBL.BK,Banking
2020-11-03,81.30259704589844,81.50738948178231,80.48342730236294,80.48342730236294,8916200,BBL.BK,Banking
2020-11-04,80.0738525390625,81.9169846946931,80.0738525390625,81.9169846946931,5848900,BBL.BK,Banking
2020-11-05,83.14574432373047,83.555329271138,80.07385721817393,80.27864969187769,12065300,BBL.BK,Banking
2020-11-06,87.24158477783203,87.65116968289227,81.71218855951872,82.73615082216934,20286400,BBL.BK,Banking
2020-11-09,86.83200073242188,89.28951018711305,86.83200073242188,88.47034036888266,12477200,BBL.BK,Banking
2020-11-10,94.20452880859375,97.48120807150136,88.87992500636888,91.33743445354959,39040400,BBL.BK,Banking
2020-11-11,92.5661849975586,95.84286411251642,90.51826055070995,94.20452455503751,26902900,BBL.BK,Banking
2020-11-12,92.5661849975586,93.38535477629806,90.51826055070995,92.15660010818887,10555400,BBL.BK,Banking
2020-11-13,95.43328857421875,96.25245843322493,92.97577899720025,93.79494885620642,16777000,BBL.BK,Banking
2020-11-16,95.84285736083984,97.89078166342189,95.84285736083984,96.66202708187267,8496300,BBL.BK,Banking
2020-11-17,95.84285736083984,97.89078166342189,95.02368763980702,95.84285736083984,11482600,BBL.BK,Banking
2020-11-18,96.66204071044922,96.66204071044922,93.79494628259691,95.02370103739077,9131400,BBL.BK,Banking
2020-11-19,96.66204071044922,97.89079546524307,96.2524557921846,96.66204071044922,13393200,BBL.BK,Banking
2020-11-20,99.11953735351562,101.16746167900149,96.6620281629326,97.48119789312693,30268900,BBL.BK,Banking
2020-11-23,101.16748046875,101.98665035108806,99.11955576290485,99.93872564524291,14946400,BBL.BK,Banking
2020-11-24,100.34829711914062,102.3962215501435,99.11954246053891,101.57705177774235,11153300,BBL.BK,Banking
2020-11-25,102.39623260498047,103.21540246582032,100.34830795288086,102.39623260498047,13374500,BBL.BK,Banking
2020-11-26,101.57706451416016,102.39623438927435,99.93872476393177,102.39623438927435,10169400,BBL.BK,Banking
2020-11-27,100.34829711914062,101.16746689154178,100.34829711914062,101.16746689154178,6007900,BBL.BK,Banking
2020-11-30,96.66204071044922,99.93872005656614,96.66204071044922,99.11955022003691,9589300,BBL.BK,Banking
2020-12-01,99.11953735351562,100.75787681390432,98.30036762332128,98.70995248841845,10780900,BBL.BK,Banking
2020-12-02,101.16748046875,101.98665035108806,99.52914070407388,99.52914070407388,9518200,BBL.BK,Banking
2020-12-03,102.39623260498047,102.39623260498047,100.75789288330078,101.98664767456054,9041400,BBL.BK,Banking
2020-12-04,101.98663330078125,103.62497279155684,101.16746355539344,103.21538791886294,10524900,BBL.BK,Banking
2020-12-08,104.8537368774414,106.49207651615143,101.57705760002136,101.98664250969887,12891900,BBL.BK,Banking
2020-12-09,107.7208251953125,110.17833451535765,105.67290076194153,106.08248564861573,12645900,BBL.BK,Banking
2020-12-14,104.8537368774414,108.94958597421646,104.0345670580864,108.54000106453896,10010800,BBL.BK,Banking
2020-12-15,103.6249771118164,104.85373178112648,101.57705266296628,104.85373178112648,9359600,BBL.BK,Banking
2020-12-16,105.2633285522461,106.08249842424802,103.21540387224131,105.2633285522461,9375200,BBL.BK,Banking
2020-12-17,105.2633285522461,106.08249842424802,104.44415868024419,105.2633285522461,7062500,BBL.BK,Banking
2020-12-18,102.39623260498047,105.26332711791993,101.57706274414063,105.26332711791993,15048800,BBL.BK,Banking
2020-12-21,96.66204071044922,99.52913513830153,96.66204071044922,97.48121054697846,16947200,BBL.BK,Banking
2020-12-22,98.30037689208984,98.70996179580689,95.43328256607056,96.66203727722169,15044800,BBL.BK,Banking
2020-12-23,96.25244903564453,98.70995837272481,96.25244903564453,97.89078859369805,10477100,BBL.BK,Banking
2020-12-24,99.93871307373047,100.75788285302335,95.84286417726611,96.66203395655899,7367400,BBL.BK,Banking
2020-12-25,99.52914428710938,100.75789915485146,98.7099743752813,99.9387292430234,4264700,BBL.BK,Banking
2020-12-28,96.66204071044922,99.93872005656614,96.66204071044922,99.93872005656614,5852900,BBL.BK,Banking
2020-12-29,99.11953735351562,99.5291222186128,97.07161302802977,97.07161302802977,4560600,BBL.BK,Banking
2020-12-30,97.07164001464844,100.75790482533128,96.66205503568366,99.93873486740176,7153100,BBL.BK,Banking
2021-01-04,98.7099609375,98.7099609375,94.20452703578839,94.61411193594398,6832500,BBL.BK,Banking
2021-01-05,99.11953735351562,99.11953735351562,97.07161302802977,97.8907827582241,8378700,BBL.BK,Banking
2021-01-06,99.93871307373047,102.39622241160909,98.70995840479117,99.52912818408403,13477400,BBL.BK,Banking
2021-01-07,102.39623260498047,104.03457232666015,101.57706274414063,103.21540246582032,17236400,BBL.BK,Banking
2021-01-08,102.39623260498047,104.44415725708008,101.16747781372071,104.03457232666015,8731400,BBL.BK,Banking
2021-01-11,101.57706451416016,102.39623438927435,100.75789463904596,101.98664945171726,4377800,BBL.BK,Banking
2021-01-12,101.57706451416016,101.57706451416016,100.34830970148886,101.57706451416016,4672300,BBL.BK,Banking
2021-01-13,103.21540069580078,104.03457054259286,101.16747607882061,101.57706100221665,14123200,BBL.BK,Banking
2021-01-14,102.39623260498047,103.62498739624024,101.57706274414063,102.39623260498047,6062200,BBL.BK,Banking
2021-01-15,101.57706451416016,102.80581932683145,100.75789463904596,102.39623438927435,5952200,BBL.BK,Banking
2021-01-18,99.52914428710938,101.16748411076549,99.11955933119533,100.75789915485146,5687800,BBL.BK,Banking
2021-01-19,99.52914428710938,101.16748411076549,99.52914428710938,100.75789915485146,4774200,BBL.BK,Banking
2021-01-20,99.52914428710938,100.75789915485146,98.7099743752813,99.9387292430234,8373900,BBL.BK,Banking
2021-01-21,104.03456115722656,104.8537309301181,100.75788206566037,101.16746695210614,25433000,BBL.BK,Banking
2021-01-22,99.93871307373047,104.03456197019483,99.93871307373047,104.03456197019483,38842900,BBL.BK,Banking
2021-01-25,98.7099609375,99.93871563796681,97.48120623703319,99.5291307378112,10863300,BBL.BK,Banking
2021-01-26,99.52914428710938,99.52914428710938,97.48121950753922,97.89080446345325,12096900,BBL.BK,Banking
2021-01-27,97.4812240600586,99.5291489352699,97.4812240600586,99.5291489352699,12946800,BBL.BK,Banking
2021-01-28,95.02371215820312,97.07163698919888,95.02371215820312,96.66205202299973,13787600,BBL.BK,Banking
2021-01-29,92.97578430175781,96.25246392472725,92.97578430175781,95.84287897185607,22979800,BBL.BK,Banking
2021-02-01,93.3853759765625,93.79496095891584,91.33745106479577,92.15662102950246,17300100,BBL.BK,Banking
2021-02-02,92.97578430175781,94.61412411324254,92.15661439601546,94.20453916037135,13617300,BBL.BK,Banking
2021-02-03,94.20452880859375,96.252453347911,93.38535899286684,93.38535899286684,22898100,BBL.BK,Banking
2021-02-04,98.7099609375,99.93871563796681,92.97577233532158,94.20452703578839,46182600,BBL.BK,Banking
2021-02-05,100.75789642333984,102.39623620258115,99.11955664409855,101.5770663129605,38176500,BBL.BK,Banking
2021-02-08,106.0824966430664,106.0824966430664,101.98664735182832,102.80581721007593,51942800,BBL.BK,Banking
2021-02-09,104.8537368774414,107.31124633550644,103.62498214840889,106.49207651615143,28819700,BBL.BK,Banking
2021-02-10,103.21540069580078,104.85374038938492,101.98664592561268,104.85374038938492,14234800,BBL.BK,Banking
2021-02-11,103.21540069580078,104.03457054259286,101.16747607882061,103.21540069580078,13349800,BBL.BK,Banking
